	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RP11-883G14.2	0	NA	NA	NA	NA	NA
RP11-883G14.3	0	NA	NA	NA	NA	NA
RP11-883G14.4	0	NA	NA	NA	NA	NA
AC009166.5	3.26968108268488	0.0566605271962825	0.172335501912925	0.332321194972043	0.739646737197688	NA
RP11-437L7.1	0	NA	NA	NA	NA	NA
RN7SKP142	0	NA	NA	NA	NA	NA
C16orf97	0	NA	NA	NA	NA	NA
RP11-152O14.4	0	NA	NA	NA	NA	NA
LINC00919	0	NA	NA	NA	NA	NA
RP11-152O14.1	0	NA	NA	NA	NA	NA
RP11-142G1.3	0	NA	NA	NA	NA	NA
RP11-142G1.1	0	NA	NA	NA	NA	NA
AC007333.1	0	NA	NA	NA	NA	NA
RP11-142G1.2	0	NA	NA	NA	NA	NA
CASC16	0	NA	NA	NA	NA	NA
RP11-297L17.2	0	NA	NA	NA	NA	NA
RP11-297L17.3	0	NA	NA	NA	NA	NA
RP11-297L17.4	0	NA	NA	NA	NA	NA
RP11-467J12.4	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
RP11-295M3.2	0	NA	NA	NA	NA	NA
RNA5SP427	0	NA	NA	NA	NA	NA
RP11-44F14.2	7.39714395544807	0.418607708917291	0.227507543694933	1.9898440954322	0.0466081122697023	NA
RNU6-1153P	0	NA	NA	NA	NA	NA
RP11-44F14.5	0	NA	NA	NA	NA	NA
RP11-357N13.3	0.694212660149252	-0.0184699499445547	0.0827685108292216	-0.219007862739482	0.826643922866911	NA
RP11-357N13.2	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP11-357N13.1	0	NA	NA	NA	NA	NA
RP11-324D17.2	0	NA	NA	NA	NA	NA
RP11-324D17.1	0	NA	NA	NA	NA	NA
RP11-434E6.2	0	NA	NA	NA	NA	NA
AC079412.1	0	NA	NA	NA	NA	NA
RP11-1136G4.1	0	NA	NA	NA	NA	NA
IRX5	8.6778291956519	0.0134502565356949	0.242190090358247	0.0555195433538798	0.955724560617099	NA
CTD-3032H12.2	0	NA	NA	NA	NA	NA
CTD-3032H12.1	0	NA	NA	NA	NA	NA
RP11-26L20.3	0	NA	NA	NA	NA	NA
RN7SL841P	0	NA	NA	NA	NA	NA
IRX6	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-26L20.4	0	NA	NA	NA	NA	NA
RP11-212I21.2	0	NA	NA	NA	NA	NA
RP11-212I21.4	2.22784181275835	-0.0215332791198629	0.153614412395489	-0.140356072733509	0.888378663099825	NA
CAPNS2	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
SLC6A2	0	NA	NA	NA	NA	NA
CES1	0	NA	NA	NA	NA	NA
CES5A	0	NA	NA	NA	NA	NA
RP11-355E10.1	0	NA	NA	NA	NA	NA
CTD-2050B12.1	0	NA	NA	NA	NA	NA
CTD-2050B12.2	0.748596551386147	0.0179130226787798	0.0852643249789705	0.219950221092518	0.825909923103206	NA
MIR3935	0	NA	NA	NA	NA	NA
RP11-441F2.2	1.48221608313584	0.0492273227393984	0.12179830552368	0.41385192609313	0.678982552883181	NA
RP11-441F2.5	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-413H22.2	0	NA	NA	NA	NA	NA
MT4	0	NA	NA	NA	NA	NA
MT3	0	NA	NA	NA	NA	NA
MT2A	0	NA	NA	NA	NA	NA
RP11-249C24.10	0	NA	NA	NA	NA	NA
MT1E	0	NA	NA	NA	NA	NA
AC026461.1	0	NA	NA	NA	NA	NA
MT1M	0	NA	NA	NA	NA	NA
MT1A	0	NA	NA	NA	NA	NA
RP11-249C24.11	0	NA	NA	NA	NA	NA
MT1B	0	NA	NA	NA	NA	NA
MT1F	7.94627569410498	-0.0315063194918743	0.239641082120071	-0.131492526264926	0.895385698419148	NA
MT1G	0	NA	NA	NA	NA	NA
MT1H	0	NA	NA	NA	NA	NA
RP11-343H19.2	0	NA	NA	NA	NA	NA
RP11-343H19.1	0.737414640505537	-0.0249506097281256	0.0913812473379392	-0.271874050308134	0.785718864787366	NA
MIR138-2	0	NA	NA	NA	NA	NA
SLC12A3	0	NA	NA	NA	NA	NA
RP11-325K4.3	0.987455378689637	0.0366548643487368	0.0958842469067256	0.410698361577104	0.681293728480712	NA
RP11-325K4.2	0.988900537287124	-0.0444655171601038	0.103787078483563	-0.455710943032825	0.648597851841102	NA
AC012181.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
CETP	0	NA	NA	NA	NA	NA
RP11-322D14.2	0	NA	NA	NA	NA	NA
RP11-407G23.1	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-407G23.4	1.00008244816773	0.00037514673104429	0.109955764543239	0.00341463558695911	0.997275520278851	NA
RP11-407G23.3	0	NA	NA	NA	NA	NA
CCL22	0	NA	NA	NA	NA	NA
CCL17	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
AC009052.12	0	NA	NA	NA	NA	NA
GPR114	1.20836636459304	-0.0132429458937298	0.103975687318287	-0.127759683507508	0.898339156426464	NA
RP11-405F3.5	0	NA	NA	NA	NA	NA
GPR97	0.748596551386147	0.0179130226787798	0.0852643249789705	0.219950221092518	0.825909923103206	NA
RP11-405F3.4	0	NA	NA	NA	NA	NA
CCDC135	0.976273467809028	-0.00143804768605767	0.102399136206145	-0.0140011460814178	0.988829066686187	NA
CTD-2600O9.1	0	NA	NA	NA	NA	NA
RNU6-20P	0	NA	NA	NA	NA	NA
AC010543.1	0	NA	NA	NA	NA	NA
TEPP	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
CTB-134F13.1	1.58421793509015	0.0783591149021046	0.115749194555524	0.772546170725686	0.439791012153604	NA
RP11-459F6.3	3.57699602930085	-0.00260238691656326	0.181700749333996	-0.0143759478545231	0.988530048239759	NA
RP11-459F6.1	0	NA	NA	NA	NA	NA
RN7SL645P	0	NA	NA	NA	NA	NA
PRSS54	0	NA	NA	NA	NA	NA
RNU6-269P	0	NA	NA	NA	NA	NA
RP11-481J2.1	0	NA	NA	NA	NA	NA
RNU6-1110P	0	NA	NA	NA	NA	NA
RP11-481J2.2	1.78069906902956	-0.0274947564461028	0.138040964373332	-0.200629259438788	0.840988477508699	NA
RNU6-103P	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
SNORA50	2.93476204695436	0.173935697033555	0.166524579526258	1.13773289655141	0.255232032528349	NA
RP11-410D17.2	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RNU6-1155P	0	NA	NA	NA	NA	NA
RN7SL143P	0	NA	NA	NA	NA	NA
RP11-700H13.1	0	NA	NA	NA	NA	NA
AC040163.1	0	NA	NA	NA	NA	NA
RNU4-58P	0	NA	NA	NA	NA	NA
RP11-105C20.2	0	NA	NA	NA	NA	NA
RP11-430C1.1	0	NA	NA	NA	NA	NA
RP11-354I13.2	0	NA	NA	NA	NA	NA
AC009081.1	0	NA	NA	NA	NA	NA
RP11-354I13.1	0	NA	NA	NA	NA	NA
AC009080.1	0	NA	NA	NA	NA	NA
CDH8	0	NA	NA	NA	NA	NA
RP11-109D24.1	0	NA	NA	NA	NA	NA
RN7SKP76	0	NA	NA	NA	NA	NA
CTC-420A11.2	0	NA	NA	NA	NA	NA
RNU6-21P	0	NA	NA	NA	NA	NA
AC009110.1	0	NA	NA	NA	NA	NA
AC010546.1	0	NA	NA	NA	NA	NA
RP11-96H17.1	0	NA	NA	NA	NA	NA
RP11-96H17.3	0	NA	NA	NA	NA	NA
RP11-368L12.1	0	NA	NA	NA	NA	NA
RP11-2K6.2	0	NA	NA	NA	NA	NA
RP11-370P15.2	0	NA	NA	NA	NA	NA
RP11-21L1.1	0	NA	NA	NA	NA	NA
RP11-744D14.2	0	NA	NA	NA	NA	NA
AC012322.1	0	NA	NA	NA	NA	NA
RP11-467L24.1	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RP11-439I14.2	0	NA	NA	NA	NA	NA
RP11-95H3.1	0	NA	NA	NA	NA	NA
RP11-256I9.2	0	NA	NA	NA	NA	NA
RP11-256I9.3	0	NA	NA	NA	NA	NA
LINC00922	1.27393216671054	0.0689025157399731	0.115932598211962	0.654736756596731	0.51263725550241	NA
RP11-351A20.1	0	NA	NA	NA	NA	NA
RP11-351A20.2	0	NA	NA	NA	NA	NA
RP11-513N24.1	0.769434709981213	-0.0660774126274947	0.0870319670649609	-0.790398342671921	0.429295169802146	NA
RNA5SP428	0	NA	NA	NA	NA	NA
CDH5	0	NA	NA	NA	NA	NA
LINC00920	0	NA	NA	NA	NA	NA
BEAN1	3.13212273116174	-0.216639178422899	0.16338445231265	-1.54346446416826	0.12271812315358	NA
CTD-2258A20.5	0	NA	NA	NA	NA	NA
RP11-403P17.5	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
AC132186.1	0	NA	NA	NA	NA	NA
RP11-403P17.3	0	NA	NA	NA	NA	NA
CKLF-CMTM1	7.44523416290014	-0.0965393713805353	0.222552489350947	-0.434863136317293	0.663661773698273	NA
CMTM2	0	NA	NA	NA	NA	NA
RP11-403P17.2	0	NA	NA	NA	NA	NA
RP11-63M22.2	0	NA	NA	NA	NA	NA
RP11-63M22.1	0	NA	NA	NA	NA	NA
RP11-61A14.4	5.48786664772877	0.149098700709886	0.208078641557173	0.731358201688097	0.464560388962385	NA
CCDC79	1.72334435602902	-0.145507823172528	0.126039110639094	-1.50463319551178	0.132418406913259	NA
RP11-61A14.1	0.812636690337498	-0.0578382950886514	0.081604752188737	-0.754586127851601	0.450497349710244	NA
CDH16	4.95947970607207	-0.21251619339096	0.206041918988936	-1.07001252039409	0.284613673071461	NA
RP11-361L15.4	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
CES4A	3.73766198500874	-0.021900286582749	0.187420937927153	-0.116949398425955	0.906900152417489	NA
RN7SL543P	0	NA	NA	NA	NA	NA
RP11-5A19.5	0	NA	NA	NA	NA	NA
MIR328	0	NA	NA	NA	NA	NA
AC040160.1	0	NA	NA	NA	NA	NA
RN7SKP118	0	NA	NA	NA	NA	NA
RNU1-123P	0	NA	NA	NA	NA	NA
RP11-297D21.2	1.2709613449469	-0.026682972448154	0.121097072332466	-0.222817293106184	0.823677708379219	NA
AGRP	1.46364737013047	-0.0913035458635565	0.123429519178209	-0.810105771356586	0.41787938755121	NA
CTD-2012K14.2	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
CTD-2012K14.3	0	NA	NA	NA	NA	NA
CTD-2012K14.4	0	NA	NA	NA	NA	NA
CTD-2012K14.6	2.00016489633547	0.000688891626596458	0.147135733616362	0.0046867658063893	0.996260515613099	NA
CTD-2012K14.7	8.70880870572227	-0.200182983591341	0.241385227338727	-0.836856418202162	0.402673280189065	NA
AC009095.4	3.66388509377427	-0.0536248733030581	0.18225354532351	-0.295309035957126	0.767757814472331	NA
RP11-167P11.2	0	NA	NA	NA	NA	NA
TSNAXIP1	6.11223329324383	0.138983307100216	0.211331477425195	0.67072620115634	0.502394968277483	NA
AC040162.1	0	NA	NA	NA	NA	NA
CTC-479C5.10	9.36982767348724	0.0593156330921864	0.246189392329734	0.2416134980071	0.809079662030492	NA
NRN1L	0	NA	NA	NA	NA	NA
CTRL	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
CTC-479C5.17	0	NA	NA	NA	NA	NA
DPEP3	0	NA	NA	NA	NA	NA
DPEP2	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
CTC-479C5.6	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RNU6-359P	0	NA	NA	NA	NA	NA
AC130462.1	0	NA	NA	NA	NA	NA
RP11-67A1.2	0	NA	NA	NA	NA	NA
RP11-96D1.9	3.05987150309342	-0.0938872160479782	0.168970683014568	-0.568708662148689	0.569553868391589	NA
RP11-96D1.5	1.03210251764341	-0.0476334417190141	0.105380513859406	-0.484012552058853	0.628376961009378	NA
RP11-96D1.10	2.69961782383805	-0.148667395986722	0.157484631530154	-1.0237249699435	0.305965197891949	NA
RP11-96D1.11	0	NA	NA	NA	NA	NA
ESRP2	7.48485730691368	0.235036589615062	0.228944310628379	1.04833792997287	0.29448294001545	NA
RP11-96D1.6	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
RP11-96D1.7	0	NA	NA	NA	NA	NA
RNU6-1262P	0	NA	NA	NA	NA	NA
RP11-96D1.3	1.22775936459061	-0.023351664510714	0.119794533846705	-0.19597726006553	0.844627964697838	NA
RNU4-30P	0	NA	NA	NA	NA	NA
RNU4-36P	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-615I2.1	0.490344724085078	0.00116802687161722	0.071139848035536	0.0200309025489194	0.984018720837986	NA
RP11-615I2.2	0	NA	NA	NA	NA	NA
CDH1	0.953909646047809	-0.0812148836571013	0.0960318602957159	-0.952333460568571	0.340927893333116	NA
RNA5SP429	0	NA	NA	NA	NA	NA
RP11-354M1.2	0	NA	NA	NA	NA	NA
RP11-521L9.1	0	NA	NA	NA	NA	NA
RP11-521L9.2	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RNU6-898P	0	NA	NA	NA	NA	NA
RNU6-22P	0.729203551388568	0.0261932347389235	0.090961804731025	0.2809714952474	0.778732262990691	NA
RP11-70O5.2	0	NA	NA	NA	NA	NA
RP11-343C2.11	0	NA	NA	NA	NA	NA
RP11-343C2.12	0	NA	NA	NA	NA	NA
RP11-343C2.9	0	NA	NA	NA	NA	NA
RP11-343C2.7	0	NA	NA	NA	NA	NA
RP11-140H17.1	0	NA	NA	NA	NA	NA
MIR1538	0	NA	NA	NA	NA	NA
RP11-311C24.1	0	NA	NA	NA	NA	NA
CTD-2033A16.1	0	NA	NA	NA	NA	NA
CTD-2033A16.3	0	NA	NA	NA	NA	NA
MIR140	0	NA	NA	NA	NA	NA
CLEC18A	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
MIR1972-2	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
CLEC18C	0	NA	NA	NA	NA	NA
AC009060.1	0	NA	NA	NA	NA	NA
FKSG63	0	NA	NA	NA	NA	NA
RN7SL407P	0	NA	NA	NA	NA	NA
RN7SL279P	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-529K1.3	0	NA	NA	NA	NA	NA
RP11-529K1.4	0	NA	NA	NA	NA	NA
RNU6-23P	0	NA	NA	NA	NA	NA
SNORD111B	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
SNORD111	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
IL34	3.99438814914366	-0.176800814548437	0.191086610559699	-0.963890793092331	0.335100680265094	NA
FLJ00418	2.00755169846024	0.0904495615835043	0.136557697624688	0.700842998271772	0.483401000756984	NA
RP11-394B2.6	0	NA	NA	NA	NA	NA
RP11-424M24.5	0	NA	NA	NA	NA	NA
RNU6ATAC25P	0	NA	NA	NA	NA	NA
AC027281.1	0	NA	NA	NA	NA	NA
RP11-23E19.1	0	NA	NA	NA	NA	NA
RP11-23E19.2	0.921889576572134	-0.0365410953476224	0.0934490512485815	-0.40371108305695	0.6864251886336	NA
CTD-2520I13.1	0	NA	NA	NA	NA	NA
AC106736.1	0	NA	NA	NA	NA	NA
CALB2	8.60230021615311	-0.384017961884773	0.231724876418347	-1.76503444181551	0.0775579774217551	NA
RP11-510M2.1	0	NA	NA	NA	NA	NA
AC010547.9	0	NA	NA	NA	NA	NA
RP11-510M2.2	2.51728942254289	0.0971402769551226	0.158723593959048	0.631663582027823	0.527606729816833	NA
RP11-510M2.6	0	NA	NA	NA	NA	NA
CHST4	4.11957810985138	-0.154187691768283	0.175057489100359	-0.93056505876183	0.352078595922469	NA
RP11-510M2.5	0.910707665691524	-0.0648591672908495	0.0862210840262109	-0.838932406108205	0.401507241567418	NA
RNU6-1061P	0	NA	NA	NA	NA	NA
TAT	3.00763414662797	0.094977216080142	0.168446095741185	0.575962206184438	0.564640727497623	NA
RP11-432I5.1	1.76951715814895	-0.0748258002613843	0.139007271550271	-0.558966836541083	0.576184353568391	NA
RP11-432I5.2	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
MARVELD3	2.50313668989864	-0.0331170242161268	0.148552127622533	-0.224703121339877	0.822210236225685	NA
RP11-432I5.6	0	NA	NA	NA	NA	NA
RNU6-208P	0	NA	NA	NA	NA	NA
SNORA70D	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
RP11-432I5.8	2.14964894116275	-0.0624191167540853	0.148161940542015	-0.427404911810193	0.669084430451675	NA
RP11-432I5.4	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
SNORD71	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-498D10.3	0.705394571029862	0.0208815839416641	0.0832625379330956	0.242252107081427	0.808584821583757	NA
RP11-498D10.5	2.51811370953509	-0.0496608269953307	0.158549423021654	-0.316008063536876	0.75199638770772	NA
HP	1.05149551764099	-0.0450505871238076	0.0982611492590697	-0.485462164894466	0.627348544820726	NA
HPR	0.541757793558332	-0.0397120313856552	0.0682945871313464	-0.521029438956141	0.602346263692016	NA
RP11-384M15.3	0.729203551388568	0.0261932347389235	0.090961804731025	0.2809714952474	0.778732262990691	NA
PMFBP1	7.86663766391189	0.00448323605144945	0.238102981356168	0.0188018375534983	0.984999187927131	NA
RP11-328J14.1	0	NA	NA	NA	NA	NA
RNU6-385P	0	NA	NA	NA	NA	NA
AC004158.2	7.66001517849718	0.206570945273878	0.214550164814606	1.00035992198222	0.31713635804311	NA
AC004158.3	1.30595223618622	0.0204708882457189	0.115085852147438	0.18061730591183	0.856667971142273	NA
AC092289.1	0	NA	NA	NA	NA	NA
RNU7-90P	0	NA	NA	NA	NA	NA
AC004943.1	0	NA	NA	NA	NA	NA
RP5-991G20.2	2.68472130877026	0.112543364032308	0.162665855605756	0.71697896869904	0.473387073724015	NA
RNU7-71P	0	NA	NA	NA	NA	NA
AC132068.1	0	NA	NA	NA	NA	NA
AC002044.4	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-346C20.4	2.163801673807	0.066178614810636	0.142406373257832	0.473357157048633	0.635958390304634	NA
RP11-346C20.3	2.72115735860707	0.0734350615464094	0.164506352447375	0.451999552534663	0.651269304796416	NA
HCCAT5	0	NA	NA	NA	NA	NA
C16orf47	0	NA	NA	NA	NA	NA
AC140912.1	0	NA	NA	NA	NA	NA
RP11-140I24.1	0	NA	NA	NA	NA	NA
RP11-44L9.1	0	NA	NA	NA	NA	NA
RP11-44L9.2	0	NA	NA	NA	NA	NA
RP11-44L9.3	0	NA	NA	NA	NA	NA
CTD-2009A10.1	0	NA	NA	NA	NA	NA
RP11-53L24.1	0	NA	NA	NA	NA	NA
AC009120.4	0	NA	NA	NA	NA	NA
AC009120.10	0	NA	NA	NA	NA	NA
AC009120.5	9.24401684117422	0.0254038255044628	0.249052681701579	0.102062805523405	0.918706823690568	NA
RP11-252A24.3	6.28173120967398	0.14704118120154	0.222109680497177	0.66968992275827	0.503055476987101	NA
NPIPB15	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
CLEC18B	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-252A24.5	0.780616620861822	-0.0243839658684515	0.0866931401158914	-0.283840012175901	0.776532989721638	NA
RNU6-237P	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
MLKL	1.48221608313584	0.0492273227393984	0.12179830552368	0.41385192609313	0.678982552883181	NA
FA2H	6.25944789248142	0.30869222147194	0.221121235648274	1.47093557442129	0.14130854083237	NA
AC009132.1	0	NA	NA	NA	NA	NA
RP11-252E2.1	0	NA	NA	NA	NA	NA
LDHD	3.43620817735139	-0.0346281615707742	0.178736083500884	-0.193967468263717	0.84620135467006	NA
RP11-252E2.2	0.541757793558332	-0.0397120313856552	0.0682945871313464	-0.521029438956141	0.602346263692016	NA
CTRB2	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
CTRB1	0.772405531744853	0.0228382797723379	0.0929652287952199	0.25848707156986	0.796031025380632	NA
RNU6-758P	0	NA	NA	NA	NA	NA
RP11-252K23.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-252K23.2	7.09270646900088	-0.16403695320603	0.230392640875959	-0.718792228576853	0.472268946709001	NA
RP11-77K12.1	0	NA	NA	NA	NA	NA
RP11-77K12.3	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
RP11-77K12.4	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
CHST6	1.01568033940947	0.04435076975971	0.0969600690204963	0.47718347787878	0.63323147523118	NA
RP11-77K12.7	0	NA	NA	NA	NA	NA
CHST5	4.0621004860326	0.132407411232161	0.190919132132153	0.71164760264499	0.476683021716508	NA
RP11-77K12.8	0	NA	NA	NA	NA	NA
AC025287.1	0.683030749268643	-0.0496069136047792	0.0757708784095102	-0.652427682479346	0.514125311086256	NA
RN7SL520P	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP11-2C15.1	0	NA	NA	NA	NA	NA
RNA5SP430	0	NA	NA	NA	NA	NA
RP11-293N14.1	0	NA	NA	NA	NA	NA
RP11-150D5.2	0	NA	NA	NA	NA	NA
RN7SKP233	0	NA	NA	NA	NA	NA
AC010528.1	0	NA	NA	NA	NA	NA
SNORD33	0	NA	NA	NA	NA	NA
RP11-58C22.1	0	NA	NA	NA	NA	NA
RP11-96P7.1	0	NA	NA	NA	NA	NA
CTD-2336H13.2	0	NA	NA	NA	NA	NA
MIR4719	0	NA	NA	NA	NA	NA
RP11-538I12.2	0	NA	NA	NA	NA	NA
RP11-538I12.3	6.06060395135747	-0.126022277622282	0.217989429343886	-0.582185758669573	0.560441564920931	NA
ADAMTS18	2.19285092151903	-0.0678607768222201	0.151585405085983	-0.455319828979275	0.648879162814231	NA
RP11-449J10.1	0	NA	NA	NA	NA	NA
AC025284.1	0	NA	NA	NA	NA	NA
RP11-571O6.1	0	NA	NA	NA	NA	NA
AC092724.1	0	NA	NA	NA	NA	NA
RP11-264M12.2	0	NA	NA	NA	NA	NA
RP11-281J9.2	0	NA	NA	NA	NA	NA
CLEC3A	0	NA	NA	NA	NA	NA
RP11-190D6.2	0	NA	NA	NA	NA	NA
RP11-264L1.4	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RP11-264L1.3	0.761223620864244	-0.0231060637532262	0.0924892482588938	-0.259579626505031	0.795188053439748	NA
RP11-319G9.3	3.67209618289124	-0.101542184306865	0.184435954551397	-0.559224093317771	0.576008792053588	NA
PIH1	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
RP11-319G9.5	3.44739008823199	0.00646544202587312	0.180574968749727	0.0357511582421235	0.971480778222118	NA
RP11-556H2.4	0	NA	NA	NA	NA	NA
RP11-556H2.3	0	NA	NA	NA	NA	NA
RP11-556H2.2	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-679B19.2	0	NA	NA	NA	NA	NA
RNA5SP431	0	NA	NA	NA	NA	NA
RP11-467I17.1	0	NA	NA	NA	NA	NA
AC009159.1	0	NA	NA	NA	NA	NA
RP11-345M22.1	0	NA	NA	NA	NA	NA
RP11-345M22.2	0	NA	NA	NA	NA	NA
RP11-345M22.3	0	NA	NA	NA	NA	NA
RP11-148M9.1	0	NA	NA	NA	NA	NA
RP11-525K10.1	0	NA	NA	NA	NA	NA
RP11-525K10.3	0	NA	NA	NA	NA	NA
RP11-525K10.2	0	NA	NA	NA	NA	NA
DYNLRB2	0	NA	NA	NA	NA	NA
RP11-109P11.1	0	NA	NA	NA	NA	NA
RP11-18F14.1	0	NA	NA	NA	NA	NA
CDYL2	1.3772434094179	-0.0700719380985714	0.110240930623467	-0.69850143547025	0.48486366046402	NA
RP11-18F14.4	0	NA	NA	NA	NA	NA
AC092332.1	0	NA	NA	NA	NA	NA
CTD-2055G21.1	0	NA	NA	NA	NA	NA
RP11-314O13.1	3.59542897446179	0.0254686641578718	0.178055160784328	0.142416495282722	0.886751033837027	NA
RP11-303E16.3	1.00305326993137	0.0862084066297334	0.09873371685812	0.999952609409971	0.317333442677158	NA
RP11-303E16.8	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
RP11-303E16.5	2.01134680721608	0.0461088069434702	0.146316285394177	0.319367243401092	0.749448047219954	NA
RP11-303E16.6	0	NA	NA	NA	NA	NA
RP11-303E16.7	2.10500180220898	0.0191796289207531	0.128386834453292	0.148725747657145	0.881770043495309	NA
PKD1L2	3.29493522164107	-0.0211391990078951	0.177282604834637	-0.119673995100806	0.904741401184771	NA
RNU6-1191P	0	NA	NA	NA	NA	NA
RP11-55K13.1	1.8209302276222	-0.11561676632956	0.132027460809718	-0.986174924475513	0.324047281989091	NA
MIR4720	0	NA	NA	NA	NA	NA
RP11-391L3.1	0	NA	NA	NA	NA	NA
RP11-960L18.1	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
SDR42E1	0	NA	NA	NA	NA	NA
HSD17B2	0	NA	NA	NA	NA	NA
RP11-510J16.5	0.780616620861822	-0.0243839658684515	0.0866931401158914	-0.283840012175901	0.776532989721638	NA
AC138304.1	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
CTD-2588J6.2	0	NA	NA	NA	NA	NA
RN7SKP190	0	NA	NA	NA	NA	NA
AC024590.1	0	NA	NA	NA	NA	NA
RP11-481E4.2	0	NA	NA	NA	NA	NA
RP11-2L4.1	0	NA	NA	NA	NA	NA
CDH13	0	NA	NA	NA	NA	NA
RP11-22H5.2	0	NA	NA	NA	NA	NA
AC099506.1	0	NA	NA	NA	NA	NA
RN7SL134P	0	NA	NA	NA	NA	NA
CTD-3253I12.1	0	NA	NA	NA	NA	NA
RP11-543N12.1	0	NA	NA	NA	NA	NA
AC009142.1	0	NA	NA	NA	NA	NA
MIR3182	0	NA	NA	NA	NA	NA
RP11-298D21.3	0	NA	NA	NA	NA	NA
RP11-298D21.1	0	NA	NA	NA	NA	NA
RP11-298D21.2	0	NA	NA	NA	NA	NA
RP11-483P21.2	0	NA	NA	NA	NA	NA
RP11-483P21.3	0	NA	NA	NA	NA	NA
RP11-505K9.4	2.24641052576373	0.112820142238309	0.145030742871655	0.83116095317299	0.405882709835916	NA
RP11-483P21.6	0.979244289572668	0.0831901082024455	0.0970765958635571	0.975126499368216	0.329497515406288	NA
